Period Name,Ward Description,Product Description,Quantity
 02-Apr-2014,Benson Medical Ward,Lincomycin 600mg/2mL Vial,10.00
 23-Apr-2014,Benson Medical Ward,Lincomycin 600mg/2mL Vial,5.00
 29-Apr-2014,Benson Medical Ward,Lincomycin 600mg/2mL Vial,36.00
 30-Apr-2014,Benson Medical Ward,Meropenem 500mg Vial,21.00
 02-Apr-2014,Benson Medical Ward,Metronidazole 500mg/100mL Infusion,10.00
 30-Apr-2014,Benson Medical Ward,Metronidazole 500mg/100mL Infusion,20.00
 02-Apr-2014,Benson Medical Ward,Metronidazole 200mg Tablet,42.00
 02-Apr-2014,Benson Medical Ward,Metronidazole 400mg Tablet,21.00
 02-Apr-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension 24mL",1.00
 08-Apr-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension 24mL",1.00
 16-Apr-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension 24mL",4.00
 23-Apr-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension 24mL",3.00
 23-Apr-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension 24mL",2.00
 10-Apr-2014,Benson Medical Ward,"Nystatin 500,000unit Capsule",50.00
 09-Apr-2014,Benson Medical Ward,Oseltamivir 75mg Capsule,10.00
 16-Apr-2014,Benson Medical Ward,Oseltamivir 75mg Capsule,10.00
 02-Apr-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial,60.00
 08-Apr-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial,70.00
 16-Apr-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial,60.00
 23-Apr-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial,50.00
 30-Apr-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial,50.00
 16-Apr-2014,Benson Medical Ward,Trimethoprim 300mg Tablet,7.00
 23-Apr-2014,Benson Medical Ward,Trimethoprim 300mg Tablet,7.00
 15-Apr-2014,Colyer Surgical Ward,Doxycycline 100mg Tablet,7.00
 07-Apr-2014,Colyer Surgical Ward,Doxycycline 100mg Tablet,6.00
 17-Apr-2014,Colyer Surgical Ward,Ivermectin 3mg Tablet,3.00
 22-Apr-2014,Colyer Surgical Ward,Famciclovir 250mg Tablet,5.00
 16-Apr-2014,Colyer Surgical Ward,Clarithromycin 250mg Tablet,28.00
 11-Apr-2014,Colyer Surgical Ward,Lincomycin 600mg/2mL Vial,10.00
 07-Apr-2014,Colyer Surgical Ward,Amoxycillin 1g Vial,30.00
 11-Apr-2014,Colyer Surgical Ward,Amoxycillin 1g Vial,40.00
 14-Apr-2014,Colyer Surgical Ward,Amoxycillin 1g Vial,30.00
 21-Apr-2014,Colyer Surgical Ward,Amoxycillin 1g Vial,15.00
 28-Apr-2014,Colyer Surgical Ward,Amoxycillin 1g Vial,25.00
 14-Apr-2014,Colyer Surgical Ward,Amoxycillin 500mg Capsule,20.00
 21-Apr-2014,Colyer Surgical Ward,Amoxycillin 500mg Capsule,20.00
 21-Apr-2014,Colyer Surgical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet,10.00
 28-Apr-2014,Colyer Surgical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet,10.00
 07-Apr-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,10.00
 14-Apr-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,10.00
 21-Apr-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,10.00
 28-Apr-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,10.00
 30-Apr-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,20.00
 28-Apr-2014,Colyer Surgical Ward,Ceftriaxone 1g Vial,5.00
 14-Apr-2014,Colyer Surgical Ward,Cephalexin 500mg Capsule,0.00
 14-Apr-2014,Colyer Surgical Ward,Cephalexin 500mg Capsule,20.00
 07-Apr-2014,Colyer Surgical Ward,Cephalexin 250mg Capsule,20.00
 14-Apr-2014,Colyer Surgical Ward,Cephazolin 1g Vial,40.00
 21-Apr-2014,Colyer Surgical Ward,Cephazolin 1g Vial,20.00
 28-Apr-2014,Colyer Surgical Ward,Cephazolin 1g Vial,40.00
 07-Apr-2014,Colyer Surgical Ward,Clotrimazole 1% (10mg/g) Cream,1.00
 07-Apr-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial,35.00
 07-Apr-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial,0.00
 21-Apr-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial,15.00
 28-Apr-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial,25.00
 07-Apr-2014,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion,20.00
 21-Apr-2014,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion,30.00
 28-Apr-2014,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion,10.00
 14-Apr-2014,Colyer Surgical Ward,Metronidazole 400mg Tablet,21.00
 07-Apr-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial,40.00
 14-Apr-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial,20.00
 21-Apr-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial,30.00
 28-Apr-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial,30.00
 03-Apr-2014,Galliers Bickley Ward (Maternity),Sulfamethoxazole 200mg Trimethoprim 40mg per 5mL  Mixture,100.00
 16-Apr-2014,Galliers Bickley Ward (Maternity),Chloramphenicol 0.5% (5mg/mL) Eye Drop,1.00
 17-Apr-2014,Galliers Bickley Ward (Maternity),Amoxycillin 1g Vial,5.00
 24-Apr-2014,Galliers Bickley Ward (Maternity),Amoxycillin 1g Vial,5.00
 04-Apr-2014,Galliers Bickley Ward (Maternity),Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,10.00
 10-Apr-2014,Galliers Bickley Ward (Maternity),Cephalexin 500mg Capsule,40.00
 10-Apr-2014,Galliers Bickley Ward (Maternity),Cephazolin 1g Vial,10.00
 15-Apr-2014,Galliers Bickley Ward (Maternity),Cephazolin 1g Vial,40.00
 17-Apr-2014,Galliers Bickley Ward (Maternity),Cephazolin 1g Vial,0.00
 24-Apr-2014,Galliers Bickley Ward (Maternity),Cephazolin 1g Vial,10.00
 17-Apr-2014,Galliers Bickley Ward (Maternity),Gentamicin 80mg/2mL Ampoule,15.00
 24-Apr-2014,Galliers Bickley Ward (Maternity),Gentamicin 80mg/2mL Ampoule,5.00
 23-Apr-2014,Galliers Bickley Ward (Maternity),Metronidazole 500mg/100mL Infusion,20.00
 24-Apr-2014,Galliers Bickley Ward (Maternity),Metronidazole 500mg/100mL Infusion,0.00
 17-Apr-2014,Galliers Bickley Ward (Maternity),Metronidazole 200mg Tablet,42.00
 08-Apr-2014,Galliers Canning Ward (Med/205SURG),Moxifloxacin 400mg Tablet,5.00
 15-Apr-2014,Galliers Canning Ward (Med/205SURG),Moxifloxacin 400mg Tablet,5.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Aciclovir 200mg Tablet,90.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Aciclovir 5% (50mg/g) Cream,1.00
 21-Apr-2014,Galliers Canning Ward (Med/205SURG),Flucloxacillin 250mg/5mL Suspension,100.00
 24-Apr-2014,Galliers Canning Ward (Med/205SURG),Nitrofurantoin 100mg Capsule,7.00
 25-Apr-2014,Galliers Canning Ward (Med/205SURG),Clotrimazole 1% (10mg/g) Vaginal Cream,1.00
 24-Apr-2014,Galliers Canning Ward (Med/205SURG),Clotrimazole 1% (10mg/g) Vaginal Cream,1.00
 24-Apr-2014,Galliers Canning Ward (Med/205SURG),Clotrimazole 1% (10mg/g) Vaginal Cream,1.00
 04-Apr-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 1g Vial,30.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 1g Vial,15.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 500mg Capsule,20.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 500mg Clavulanic Acid 125mg  Tablet,20.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,20.00
 03-Apr-2014,Galliers Canning Ward (Med/205SURG),Azithromycin 500mg Vial,20.00
 04-Apr-2014,Galliers Canning Ward (Med/205SURG),Azithromycin 500mg Vial,1.00
 03-Apr-2014,Galliers Canning Ward (Med/205SURG),Azithromycin 500mg Tablet,9.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Azithromycin 500mg Tablet,12.00
 03-Apr-2014,Galliers Canning Ward (Med/205SURG),Benzylpenicillin 1.2g Vial,10.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Benzylpenicillin 1.2g Vial,70.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Benzylpenicillin 1.2g Vial,50.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Benzylpenicillin 1.2g Vial,60.00
 03-Apr-2014,Galliers Canning Ward (Med/205SURG),Benzylpenicillin 600mg Vial,10.00
 08-Apr-2014,Galliers Canning Ward (Med/205SURG),Benzylpenicillin 600mg Vial,18.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Benzylpenicillin 600mg Vial,40.00
 03-Apr-2014,Galliers Canning Ward (Med/205SURG),Ceftriaxone 1g Vial,20.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Ceftriaxone 1g Vial,40.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Ceftriaxone 1g Vial,10.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Ceftriaxone 1g Vial,20.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Cephalexin 500mg Capsule,40.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Cephazolin 1g Vial,100.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Cephazolin 1g Vial,70.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Cephazolin 1g Vial,20.00
 03-Apr-2014,Galliers Canning Ward (Med/205SURG),Chloramphenicol 0.5% (5mg/mL) Eye Drop,2.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Chloramphenicol 0.5% (5mg/mL) Eye Drop,2.00
 08-Apr-2014,Galliers Canning Ward (Med/205SURG),Ciprofloxacin 200mg/100mL Infusion,8.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Ciprofloxacin 500mg Tablet,14.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Ciprofloxacin 500mg Tablet,42.00
 30-Apr-2014,Galliers Canning Ward (Med/205SURG),Clindamycin 150mg Capsule,24.00
 30-Apr-2014,Galliers Canning Ward (Med/205SURG),Clindamycin 150mg Capsule,96.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Clotrimazole 1% (10mg/g) Cream,1.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Clotrimazole 1% (10mg/g) Cream,1.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Doxycycline 100mg Tablet,21.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Doxycycline 100mg Tablet,21.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Flucloxacillin 1g Vial,100.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Flucloxacillin 1g Vial,0.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Flucloxacillin 500mg Capsule,24.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Gentamicin 80mg/2mL Ampoule,15.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Gentamicin 80mg/2mL Ampoule,10.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Lincomycin 600mg/2mL Vial,15.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Lincomycin 600mg/2mL Vial,5.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Lincomycin 600mg/2mL Vial,15.00
 03-Apr-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion,30.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion,20.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion,40.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion,30.00
 14-Apr-2014,Galliers Canning Ward (Med/205SURG),Moxifloxacin 400mg Tablet,3.00
 02-Apr-2014,Galliers Canning Ward (Med/205SURG),Nitrofurantoin 50mg Capsule,19.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Norfloxacin 400mg Tablet,28.00
 03-Apr-2014,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension 24mL",2.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension 24mL",1.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension 24mL",2.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension 24mL",1.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Oseltamivir 75mg Capsule,20.00
 03-Apr-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial,60.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial,30.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial,17.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial,10.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial,100.00
 03-Apr-2014,Galliers Canning Ward (Med/205SURG),Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 16-Apr-2014,Galliers Canning Ward (Med/205SURG),Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 23-Apr-2014,Galliers Canning Ward (Med/205SURG),Trimethoprim 300mg Tablet,7.00
 03-Apr-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial,10.00
 10-Apr-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial,10.00
 24-Apr-2014,Intensive Care Unit,Chloramphenicol 1% (10mg/g) Eye Ointment,1.00
 23-Apr-2014,Intensive Care Unit,Hydroxychloroquine 200mg Tablet,5.00
 23-Apr-2014,Intensive Care Unit,Hydroxychloroquine 200mg Tablet,5.00
 28-Apr-2014,Intensive Care Unit,Hydroxychloroquine 200mg Tablet,5.00
 14-Apr-2014,Intensive Care Unit,Aciclovir 5% (50mg/g) Cream,1.00
 15-Apr-2014,Intensive Care Unit,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,10.00
 08-Apr-2014,Intensive Care Unit,Azithromycin 500mg Vial,3.00
 15-Apr-2014,Intensive Care Unit,Azithromycin 500mg Vial,5.00
 29-Apr-2014,Intensive Care Unit,Azithromycin 500mg Vial,5.00
 08-Apr-2014,Intensive Care Unit,Azithromycin 500mg Tablet,6.00
 08-Apr-2014,Intensive Care Unit,Ceftriaxone 1g Vial,5.00
 15-Apr-2014,Intensive Care Unit,Ceftriaxone 1g Vial,5.00
 22-Apr-2014,Intensive Care Unit,Ceftriaxone 1g Vial,5.00
 29-Apr-2014,Intensive Care Unit,Ceftriaxone 1g Vial,5.00
 15-Apr-2014,Intensive Care Unit,Cephalexin 500mg Capsule,20.00
 15-Apr-2014,Intensive Care Unit,Cephazolin 1g Vial,20.00
 18-Apr-2014,Intensive Care Unit,Cephazolin 1g Vial,40.00
 22-Apr-2014,Intensive Care Unit,Cephazolin 1g Vial,10.00
 01-Apr-2014,Intensive Care Unit,Clotrimazole 1% (10mg/g) Cream,1.00
 15-Apr-2014,Intensive Care Unit,Clotrimazole 1% (10mg/g) Cream,1.00
 23-Apr-2014,Intensive Care Unit,Doxycycline 100mg Tablet,21.00
 29-Apr-2014,Intensive Care Unit,Doxycycline 100mg Tablet,7.00
 02-Apr-2014,Intensive Care Unit,Erythromycin Ethyl Succinate 400mg/5mL Suspension 100mL,1.00
 15-Apr-2014,Intensive Care Unit,Erythromycin Lactobionate 1g Vial,2.00
 17-Apr-2014,Intensive Care Unit,Erythromycin Lactobionate 1g Vial,3.00
 29-Apr-2014,Intensive Care Unit,Erythromycin Lactobionate 1g Vial,3.00
 10-Apr-2014,Intensive Care Unit,Fluconazole 200mg/100mL Vial,4.00
 25-Apr-2014,Intensive Care Unit,Fluconazole 200mg/100mL Vial,6.00
 28-Apr-2014,Intensive Care Unit,Hydroxychloroquine 200mg Tablet,75.00
 17-Apr-2014,Intensive Care Unit,Lincomycin 600mg/2mL Vial,10.00
 15-Apr-2014,Intensive Care Unit,Meropenem 1g Vial,5.00
 01-Apr-2014,Intensive Care Unit,Metronidazole 500mg/100mL Infusion,10.00
 25-Apr-2014,Intensive Care Unit,Metronidazole 500mg/100mL Infusion,30.00
 08-Apr-2014,Intensive Care Unit,Moxifloxacin 400mg Tablet,10.00
 01-Apr-2014,Intensive Care Unit,Moxifloxacin 400mg/250mL Infusion,4.00
 01-Apr-2014,Intensive Care Unit,Moxifloxacin 400mg/250mL Infusion,3.00
 29-Apr-2014,Intensive Care Unit,"Nystatin 100,000unit/mL Suspension 24mL",1.00
 01-Apr-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial,10.00
 15-Apr-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial,20.00
 22-Apr-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial,30.00
 29-Apr-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial,20.00
 15-Apr-2014,Intensive Care Unit,Rifampicin 600mg Vial,1.00
 08-Apr-2014,Intensive Care Unit,Vancomycin 1g Vial,10.00
 01-Apr-2014,Intensive Care Unit,Vancomycin 1g Vial,10.00
 08-Apr-2014,Intensive Care Unit,Vancomycin 1g Vial,0.00
 10-Apr-2014,Maude Bellas Maternity Ward,Amoxycillin 1g Vial,10.00
 16-Apr-2014,Maude Bellas Maternity Ward,Amoxycillin 1g Vial,15.00
 23-Apr-2014,Maude Bellas Maternity Ward,Amoxycillin 1g Vial,10.00
 03-Apr-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet,10.00
 23-Apr-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet,10.00
 16-Apr-2014,Maude Bellas Maternity Ward,Benzylpenicillin 1.2g Vial,15.00
 16-Apr-2014,Maude Bellas Maternity Ward,Benzylpenicillin 600mg Vial,15.00
 03-Apr-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule,20.00
 10-Apr-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule,60.00
 16-Apr-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule,60.00
 03-Apr-2014,Maude Bellas Maternity Ward,Cephazolin 1g Vial,20.00
 10-Apr-2014,Maude Bellas Maternity Ward,Cephazolin 1g Vial,20.00
 16-Apr-2014,Maude Bellas Maternity Ward,Cephazolin 1g Vial,20.00
 25-Apr-2014,Maude Bellas Maternity Ward,Cephazolin 1g Vial,20.00
 14-Apr-2014,Maude Bellas Maternity Ward,Chloramphenicol 0.5% (5mg/mL) Eye Drop,1.00
 03-Apr-2014,Maude Bellas Maternity Ward,Clotrimazole 1% (10mg/g) Vaginal Cream,1.00
 16-Apr-2014,Maude Bellas Maternity Ward,Flucloxacillin 1g Vial,10.00
 16-Apr-2014,Maude Bellas Maternity Ward,Flucloxacillin 1g Vial,0.00
 03-Apr-2014,Maude Bellas Maternity Ward,Gentamicin 80mg/2mL Ampoule,5.00
 10-Apr-2014,Maude Bellas Maternity Ward,Gentamicin 80mg/2mL Ampoule,5.00
 16-Apr-2014,Maude Bellas Maternity Ward,Gentamicin 80mg/2mL Ampoule,5.00
 03-Apr-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion,10.00
 10-Apr-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion,10.00
 09-Apr-2014,Maude Bellas Maternity Ward,Trimethoprim 300mg Tablet,7.00
 10-Apr-2014,Maude Bellas Maternity Ward,Trimethoprim 300mg Tablet,7.00
 20-May-2014,Acute Medical Unit,Erythromycin 250mg Capsule: EC,1.00
 22-May-2014,Acute Medical Unit,Moxifloxacin 400mg/250mL Infusion,2.00
 02-May-2014,Acute Medical Unit,Amoxycillin 1g Vial,4.00
 09-May-2014,Acute Medical Unit,Amoxycillin 1g Vial,1.80
 23-May-2014,Acute Medical Unit,Amoxycillin 1g Vial,4.00
 09-May-2014,Acute Medical Unit,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,1.00
 23-May-2014,Acute Medical Unit,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,1.00
 30-May-2014,Acute Medical Unit,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,1.00
 02-May-2014,Acute Medical Unit,Azithromycin 500mg Vial,10.00
 05-May-2014,Acute Medical Unit,Azithromycin 500mg Vial,20.00
 16-May-2014,Acute Medical Unit,Azithromycin 500mg Vial,1.00
 23-May-2014,Acute Medical Unit,Azithromycin 500mg Vial,11.00
 30-May-2014,Acute Medical Unit,Azithromycin 500mg Tablet,2.00
 02-May-2014,Acute Medical Unit,Benzylpenicillin 1.2g Vial,10.00
 16-May-2014,Acute Medical Unit,Benzylpenicillin 1.2g Vial,1.00
 23-May-2014,Acute Medical Unit,Benzylpenicillin 1.2g Vial,19.00
 30-May-2014,Acute Medical Unit,Benzylpenicillin 1.2g Vial,4.00
 02-May-2014,Acute Medical Unit,Ceftriaxone 1g Vial,10.00
 09-May-2014,Acute Medical Unit,Ceftriaxone 1g Vial,15.00
 16-May-2014,Acute Medical Unit,Ceftriaxone 1g Vial,15.00
 23-May-2014,Acute Medical Unit,Ceftriaxone 1g Vial,13.00
 30-May-2014,Acute Medical Unit,Ceftriaxone 1g Vial,10.00
 05-May-2014,Acute Medical Unit,Cefuroxime 250mg Tablet,1.00
 23-May-2014,Acute Medical Unit,Cephalexin 500mg Capsule,2.00
 30-May-2014,Acute Medical Unit,Cephalexin 250mg Capsule,1.00
 09-May-2014,Acute Medical Unit,Cephazolin 1g Vial,1.00
 23-May-2014,Acute Medical Unit,Cephazolin 1g Vial,1.00
 23-May-2014,Acute Medical Unit,Chloramphenicol 0.5% (5mg/mL) Eye Drop,1.00
 02-May-2014,Acute Medical Unit,Chloramphenicol 1% (10mg/g) Eye Ointment,1.00
 02-May-2014,Acute Medical Unit,Clotrimazole 1% (10mg/g) Cream,2.00
 23-May-2014,Acute Medical Unit,Clotrimazole 1% (10mg/g) Cream,2.00
 23-May-2014,Acute Medical Unit,Clotrimazole 1% (10mg/g) Cream,6.00
 09-May-2014,Acute Medical Unit,Doxycycline 100mg Tablet,1.00
 19-May-2014,Acute Medical Unit,Doxycycline 100mg Tablet,2.00
 23-May-2014,Acute Medical Unit,Doxycycline 100mg Tablet,3.00
 23-May-2014,Acute Medical Unit,Flucloxacillin 1g Vial,10.00
 09-May-2014,Acute Medical Unit,Flucloxacillin 500mg Vial,1.00
 09-May-2014,Acute Medical Unit,Flucloxacillin 500mg Capsule,2.00
 30-May-2014,Acute Medical Unit,Flucloxacillin 500mg Capsule,2.00
 23-May-2014,Acute Medical Unit,Gentamicin 80mg/2mL Ampoule,0.04
 30-May-2014,Acute Medical Unit,Gentamicin 80mg/2mL Ampoule,0.10
 23-May-2014,Acute Medical Unit,Lincomycin 600mg/2mL Vial,1.00
 02-May-2014,Acute Medical Unit,Metronidazole 500mg/100mL Infusion,2.00
 16-May-2014,Acute Medical Unit,Metronidazole 500mg/100mL Infusion,1.00
 23-May-2014,Acute Medical Unit,Metronidazole 500mg/100mL Infusion,1.00
 12-May-2014,Acute Medical Unit,Moxifloxacin 400mg Tablet,1.00
 30-May-2014,Acute Medical Unit,"Nystatin 100,000unit/mL Suspension 24mL",2.00
 02-May-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial,20.00
 05-May-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial,20.00
 09-May-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial,20.00
 16-May-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial,10.00
 23-May-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial,17.00
 30-May-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial,30.00
 23-May-2014,Acute Medical Unit,Vancomycin 500mg Vial,1.00
 19-May-2014,Acute Medical Unit,Vancomycin 125mg Capsule,0.50
 22-May-2014,Acute Medical Unit,Vancomycin 125mg Capsule,0.50
 07-May-2014,Benson Medical Ward,Nitrofurantoin 50mg Capsule,0.17
 30-May-2014,Benson Medical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet,1.00
 06-May-2014,Benson Medical Ward,Fluconazole 200mg Capsule,0.50
 07-May-2014,Benson Medical Ward,Aciclovir 200mg Tablet,0.06
 01-May-2014,Benson Medical Ward,Moxifloxacin 400mg/250mL Infusion,2.00
 16-May-2014,Benson Medical Ward,Cefaclor 375mg Tablet: MR,1.70
 07-May-2014,Benson Medical Ward,Isoniazid 100mg Tablet,0.15
 23-May-2014,Benson Medical Ward,Aciclovir 5% (50mg/g) Cream,1.00
 07-May-2014,Benson Medical Ward,Vancomycin 125mg Capsule,1.00
 16-May-2014,Benson Medical Ward,Fluconazole 200mg/100mL Vial,2.00
 01-May-2014,Benson Medical Ward,Moxifloxacin 400mg/250mL Infusion,4.00
 02-May-2014,Benson Medical Ward,Ciprofloxacin 0.3% (3mg/mL) Eye Drop,1.00
 19-May-2014,Benson Medical Ward,Fluconazole 200mg/100mL Vial,3.00
 12-May-2014,Benson Medical Ward,Vancomycin 125mg Capsule,1.00
 20-May-2014,Benson Medical Ward,Moxifloxacin 400mg Tablet,1.00
 27-May-2014,Benson Medical Ward,Fluconazole 200mg/100mL Vial,6.00
 07-May-2014,Benson Medical Ward,Cefuroxime 250mg Tablet,0.43
 07-May-2014,Benson Medical Ward,Rifampicin 300mg Capsule,0.10
 19-May-2014,Benson Medical Ward,Fluconazole 200mg/100mL Vial,3.00
